simulation_id,timestamp,success,error,mass_variation_percent,cd_multiplier,thrust_scale,cg_offset_m
sim_000209,2025-10-30T18:06:41.625673,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,0.95,0.03
sim_000210,2025-10-30T18:06:41.625697,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,1.0,-0.03
sim_000211,2025-10-30T18:06:41.625719,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,1.0,0
sim_000212,2025-10-30T18:06:41.625740,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,1.0,0.03
sim_000213,2025-10-30T18:06:41.625761,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,1.05,-0.03
sim_000214,2025-10-30T18:06:41.625782,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,1.05,0
sim_000215,2025-10-30T18:06:41.625805,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,1.05,0.03
sim_000216,2025-10-30T18:06:41.625829,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,0.95,-0.03
sim_000217,2025-10-30T18:06:41.625851,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,0.95,0
sim_000218,2025-10-30T18:06:41.625875,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,0.95,0.03
sim_000219,2025-10-30T18:06:41.625901,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,1.0,-0.03
sim_000220,2025-10-30T18:06:41.625923,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,1.0,0
sim_000221,2025-10-30T18:06:41.625943,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,1.0,0.03
sim_000222,2025-10-30T18:06:41.625964,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,1.05,-0.03
sim_000223,2025-10-30T18:06:41.625984,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,1.05,0
sim_000224,2025-10-30T18:06:41.626004,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,1.05,0.03
sim_000225,2025-10-30T18:06:41.626025,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,0.95,-0.03
sim_000226,2025-10-30T18:06:41.626046,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,0.95,0
sim_000227,2025-10-30T18:06:41.626068,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,0.95,0.03
sim_000228,2025-10-30T18:06:41.626090,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,1.0,-0.03
sim_000229,2025-10-30T18:06:41.626115,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,1.0,0
sim_000230,2025-10-30T18:06:41.626136,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,1.0,0.03
sim_000231,2025-10-30T18:06:41.626157,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,1.05,-0.03
sim_000232,2025-10-30T18:06:41.626178,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,1.05,0
sim_000233,2025-10-30T18:06:41.626201,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,1.05,0.03
sim_000234,2025-10-30T18:06:41.626222,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,0.95,-0.03
sim_000235,2025-10-30T18:06:41.626244,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,0.95,0
sim_000236,2025-10-30T18:06:41.626265,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,0.95,0.03
sim_000237,2025-10-30T18:06:41.626285,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.0,-0.03
sim_000238,2025-10-30T18:06:41.626314,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.0,0
sim_000239,2025-10-30T18:06:41.626338,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.0,0.03
sim_000240,2025-10-30T18:06:41.626361,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.05,-0.03
sim_000241,2025-10-30T18:06:41.626382,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.05,0
sim_000242,2025-10-30T18:06:41.626402,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.05,0.03
sim_000243,2025-10-30T18:06:41.626422,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,0.95,-0.03
sim_000244,2025-10-30T18:06:41.626442,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,0.95,0
sim_000245,2025-10-30T18:06:41.626463,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,0.95,0.03
sim_000246,2025-10-30T18:06:41.626484,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.0,-0.03
sim_000247,2025-10-30T18:06:41.626506,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.0,0
sim_000248,2025-10-30T18:06:41.626527,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.0,0.03
sim_000249,2025-10-30T18:06:41.626552,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.05,-0.03
sim_000250,2025-10-30T18:06:41.626574,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.05,0
sim_000251,2025-10-30T18:06:41.626595,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.05,0.03
sim_000252,2025-10-30T18:06:41.626616,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,0.95,-0.03
sim_000253,2025-10-30T18:06:41.626637,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,0.95,0
sim_000254,2025-10-30T18:06:41.626658,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,0.95,0.03
sim_000255,2025-10-30T18:06:41.626678,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.0,-0.03
sim_000256,2025-10-30T18:06:41.626700,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.0,0
sim_000257,2025-10-30T18:06:41.626722,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.0,0.03
sim_000258,2025-10-30T18:06:41.626743,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.05,-0.03
sim_000259,2025-10-30T18:06:41.626768,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.05,0
sim_000260,2025-10-30T18:06:41.626789,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.05,0.03
sim_000261,2025-10-30T18:06:41.626811,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,0.95,-0.03
sim_000262,2025-10-30T18:06:41.626832,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,0.95,0
sim_000263,2025-10-30T18:06:41.626852,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,0.95,0.03
sim_000264,2025-10-30T18:06:41.626872,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.0,-0.03
sim_000265,2025-10-30T18:06:41.626893,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.0,0
sim_000266,2025-10-30T18:06:41.626913,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.0,0.03
sim_000267,2025-10-30T18:06:41.626933,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.05,-0.03
sim_000268,2025-10-30T18:06:41.626954,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.05,0
sim_000269,2025-10-30T18:06:41.626983,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.05,0.03
sim_000000,2025-10-30T18:07:03.486615,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,0.95,-0.03
sim_000001,2025-10-30T18:07:03.486706,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,0.95,0
sim_000002,2025-10-30T18:07:03.486747,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,0.95,0.03
sim_000003,2025-10-30T18:07:03.486777,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.0,-0.03
sim_000004,2025-10-30T18:07:03.486803,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.0,0
sim_000005,2025-10-30T18:07:03.486825,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.0,0.03
sim_000006,2025-10-30T18:07:03.486847,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.05,-0.03
sim_000007,2025-10-30T18:07:03.486867,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.05,0
sim_000008,2025-10-30T18:07:03.486886,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.05,0.03
sim_000009,2025-10-30T18:07:03.486911,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,0.95,-0.03
sim_000010,2025-10-30T18:07:03.486933,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,0.95,0
sim_000011,2025-10-30T18:07:03.486953,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,0.95,0.03
sim_000012,2025-10-30T18:07:03.486972,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.0,-0.03
sim_000013,2025-10-30T18:07:03.486990,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.0,0
sim_000014,2025-10-30T18:07:03.487015,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.0,0.03
sim_000015,2025-10-30T18:07:03.487034,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.05,-0.03
sim_000016,2025-10-30T18:07:03.487053,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.05,0
sim_000017,2025-10-30T18:07:03.487072,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.05,0.03
sim_000018,2025-10-30T18:07:03.487091,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,0.95,-0.03
sim_000019,2025-10-30T18:07:03.487115,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,0.95,0
sim_000020,2025-10-30T18:07:03.487136,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,0.95,0.03
sim_000021,2025-10-30T18:07:03.487162,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.0,-0.03
sim_000022,2025-10-30T18:07:03.487181,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.0,0
sim_000023,2025-10-30T18:07:03.487201,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.0,0.03
sim_000024,2025-10-30T18:07:03.487220,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.05,-0.03
sim_000025,2025-10-30T18:07:03.487239,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.05,0
sim_000026,2025-10-30T18:07:03.487261,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.05,0.03
sim_000027,2025-10-30T18:07:03.487283,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,0.95,-0.03
sim_000028,2025-10-30T18:07:03.487310,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,0.95,0
sim_000029,2025-10-30T18:07:03.487336,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,0.95,0.03
sim_000030,2025-10-30T18:07:03.487359,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.0,-0.03
sim_000031,2025-10-30T18:07:03.487379,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.0,0
sim_000032,2025-10-30T18:07:03.487397,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.0,0.03
sim_000033,2025-10-30T18:07:03.487416,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.05,-0.03
sim_000034,2025-10-30T18:07:03.487435,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.05,0
sim_000035,2025-10-30T18:07:03.487454,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.05,0.03
sim_000036,2025-10-30T18:07:03.487472,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,0.95,-0.03
sim_000037,2025-10-30T18:07:03.487491,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,0.95,0
sim_000038,2025-10-30T18:07:03.487511,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,0.95,0.03
sim_000039,2025-10-30T18:07:03.487532,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.0,-0.03
sim_000040,2025-10-30T18:07:03.487550,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.0,0
sim_000041,2025-10-30T18:07:03.487569,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.0,0.03
sim_000042,2025-10-30T18:07:03.487587,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.05,-0.03
sim_000043,2025-10-30T18:07:03.487606,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.05,0
sim_000044,2025-10-30T18:07:03.487624,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.05,0.03
sim_000045,2025-10-30T18:07:03.487641,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,0.95,-0.03
sim_000046,2025-10-30T18:07:03.487659,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,0.95,0
sim_000047,2025-10-30T18:07:03.487677,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,0.95,0.03
sim_000048,2025-10-30T18:07:03.487695,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.0,-0.03
sim_000049,2025-10-30T18:07:03.487716,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.0,0
sim_000050,2025-10-30T18:07:03.487734,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.0,0.03
sim_000051,2025-10-30T18:07:03.487753,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.05,-0.03
sim_000052,2025-10-30T18:07:03.487771,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.05,0
sim_000053,2025-10-30T18:07:03.487790,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.05,0.03
sim_000054,2025-10-30T18:07:03.487808,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,0.95,-0.03
sim_000055,2025-10-30T18:07:03.487826,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,0.95,0
sim_000056,2025-10-30T18:07:03.487844,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,0.95,0.03
sim_000057,2025-10-30T18:07:03.487862,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.0,-0.03
sim_000058,2025-10-30T18:07:03.487880,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.0,0
sim_000059,2025-10-30T18:07:03.487900,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.0,0.03
sim_000060,2025-10-30T18:07:03.487939,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.05,-0.03
sim_000061,2025-10-30T18:07:03.487957,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.05,0
sim_000062,2025-10-30T18:07:03.487975,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.05,0.03
sim_000063,2025-10-30T18:07:03.487994,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,0.95,-0.03
sim_000064,2025-10-30T18:07:03.488011,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,0.95,0
sim_000065,2025-10-30T18:07:03.488029,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,0.95,0.03
sim_000066,2025-10-30T18:07:03.488048,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.0,-0.03
sim_000067,2025-10-30T18:07:03.488069,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.0,0
sim_000068,2025-10-30T18:07:03.488090,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.0,0.03
sim_000069,2025-10-30T18:07:03.488112,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.05,-0.03
sim_000070,2025-10-30T18:07:03.488131,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.05,0
sim_000071,2025-10-30T18:07:03.488150,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.05,0.03
sim_000072,2025-10-30T18:07:03.488171,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,0.95,-0.03
sim_000073,2025-10-30T18:07:03.488199,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,0.95,0
sim_000074,2025-10-30T18:07:03.488218,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,0.95,0.03
sim_000075,2025-10-30T18:07:03.488237,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.0,-0.03
sim_000076,2025-10-30T18:07:03.488255,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.0,0
sim_000077,2025-10-30T18:07:03.488326,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.0,0.03
sim_000078,2025-10-30T18:07:03.488353,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.05,-0.03
sim_000079,2025-10-30T18:07:03.488380,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.05,0
sim_000080,2025-10-30T18:07:03.488401,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.05,0.03
sim_000081,2025-10-30T18:07:03.488421,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,0.95,-0.03
sim_000082,2025-10-30T18:07:03.488443,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,0.95,0
sim_000083,2025-10-30T18:07:03.488460,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,0.95,0.03
sim_000084,2025-10-30T18:07:03.488479,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.0,-0.03
sim_000085,2025-10-30T18:07:03.488503,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.0,0
sim_000086,2025-10-30T18:07:03.488524,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.0,0.03
sim_000087,2025-10-30T18:07:03.488542,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.05,-0.03
sim_000088,2025-10-30T18:07:03.488562,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.05,0
sim_000089,2025-10-30T18:07:03.488583,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.05,0.03
sim_000090,2025-10-30T18:07:03.488601,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,0.95,-0.03
sim_000091,2025-10-30T18:07:03.488619,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,0.95,0
sim_000092,2025-10-30T18:07:03.488637,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,0.95,0.03
sim_000093,2025-10-30T18:07:03.488654,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.0,-0.03
sim_000094,2025-10-30T18:07:03.488672,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.0,0
sim_000095,2025-10-30T18:07:03.488689,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.0,0.03
sim_000096,2025-10-30T18:07:03.488707,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.05,-0.03
sim_000097,2025-10-30T18:07:03.488725,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.05,0
sim_000098,2025-10-30T18:07:03.488743,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.05,0.03
sim_000099,2025-10-30T18:07:03.488764,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,0.95,-0.03
sim_000100,2025-10-30T18:07:03.488783,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,0.95,0
sim_000101,2025-10-30T18:07:03.488802,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,0.95,0.03
sim_000102,2025-10-30T18:07:03.488820,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.0,-0.03
sim_000103,2025-10-30T18:07:03.488838,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.0,0
sim_000104,2025-10-30T18:07:03.488855,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.0,0.03
sim_000105,2025-10-30T18:07:03.488873,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.05,-0.03
sim_000106,2025-10-30T18:07:03.488891,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.05,0
sim_000107,2025-10-30T18:07:03.488910,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.05,0.03
sim_000108,2025-10-30T18:07:03.488928,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,0.95,-0.03
sim_000109,2025-10-30T18:07:03.488950,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,0.95,0
sim_000110,2025-10-30T18:07:03.488969,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,0.95,0.03
